customer_id,revenue,transactions,tenure_days
1141984,284.46,54,181
1141985,1343.41,26,1330
1141986,395.8,76,963
1141987,644.14,77,880
1141988,32.75,79,440
1141989,584.75,69,1794
1141990,1840.55,66,963
1141991,279.97,52,828
1141992,479.2,40,1284
1141993,1852.17,15,276
1141994,597.73,12,1599
1141995,144.78,27,590
1141996,68.86,35,333
1141997,55.87,74,57
1141998,775.61,54,1677
1141999,3988.41,57,202
1142000,1111.39,33,1777
1142001,173.22,45,891
1142002,2991.11,34,424
1142003,72.6,44,1033
1142004,458.44,72,113
1142005,115.42,50,440
1142006,15.49,25,108
1142007,1087.13,69,1515
1142008,647.91,16,1152
1142009,58.58,35,417
1142010,522.22,20,1337
1142011,199.05,94,754
1142012,220.09,36,1016
1142013,187.25,68,256
1142014,2007.09,73,1374
1142015,514.45,69,1088
1142016,347.01,61,1682
1142017,137.14,33,603
1142018,353.61,1,315
1142019,356.41,18,1509
1142020,439.81,54,126
1142021,5254.65,30,563
1142022,362.05,27,1754
1142023,129.6,42,1073
1142024,311.66,80,197
1142025,177.06,3,1086
1142026,274.49,29,1506
1142027,47.59,82,1564
1142028,129.81,1,364
1142029,52.67,17,541
1142030,102.86,99,485
1142031,161.92,31,473
1142032,26.68,76,973
1142033,583.37,76,1210
1142034,41.74,76,772
1142035,113.57,56,1714
1142036,107.45,84,67
1142037,56.31,31,1099
1142038,991.57,93,967
1142039,598.18,12,714
1142040,456.65,87,45
1142041,338.94,33,378
1142042,338.17,26,788
1142043,251.95,50,1761
1142044,1219.53,68,1466
1142045,344.4,96,1796
1142046,585.72,88,1017
1142047,35.39,41,308
1142048,51.45,56,708
1142049,487.87,11,1546
1142050,411.75,30,377
1142051,494.8,41,530
1142052,136.61,87,660
1142053,1106.92,63,422
1142054,907.93,14,1675
1142055,186.42,24,945
1142056,69.01,74,1765
1142057,227.78,51,905
1142058,988.57,8,850
1142059,217.11,37,322
1142060,762.72,8,301
1142061,367.79,5,1654
1142062,1112.94,45,601
1142063,31.05,54,1767
1142064,281.5,95,1605
1142065,1543.7,56,1072
1142066,43.9,97,479
1142067,1846.02,49,1101
1142068,268.18,36,1559
1142069,97.46,26,1520
1142070,99.88,13,363
1142071,147.25,56,1728
1142072,238.76,58,290
1142073,723.93,94,43
1142074,472.33,87,243
1142075,65.69,44,1282
1142076,171.04,95,915
1142077,187.69,75,1495
1142078,560.34,44,400
1142079,308.22,21,68
1142080,883.33,77,128
1142081,886.06,94,201
1142082,588.6,90,1419
1142083,12.92,78,525
1142084,84.04,55,1299
1142085,82.68,99,1233
1142086,502.6,26,951
1142087,585.29,62,581
1142088,1152.15,74,805
1142089,915.73,43,1267
1142090,313.41,56,1015
1142091,139.21,33,534
1142092,839.59,59,259
1142093,56.47,49,1090
1142094,78.36,51,153
1142095,30.09,15,1154
1142096,432.06,95,783
1142097,35.7,99,34
1142098,62.59,12,267
1142099,326.12,80,550
1142100,198.12,96,1416
1142101,127.26,36,1635
1142102,9.64,33,1785
1142103,1156.8,24,670
1142104,900.3,30,307
1142105,264.61,74,1216
1142106,599.53,69,1281
1142107,2056.22,17,1148
1142108,152.99,58,326
1142109,28.11,75,1317
1142110,704.56,50,300
1142111,41.23,17,37
1142112,274.49,15,573
1142113,233.23,27,1689
1142114,3116.76,56,147
1142115,879.33,78,1379
1142116,1304.79,13,1040
1142117,1472.7,35,1789
1142118,238.33,88,1214
1142119,114.92,98,958
1142120,1342.62,28,404
1142121,1478.48,18,1448
1142122,410.88,14,1487
1142123,233.65,23,1611
1142124,1120.17,26,412
1142125,127.08,24,1176
1142126,524.09,74,1213
1142127,179.35,45,1535
1142128,379.42,36,1254
1142129,519.46,11,1725
1142130,10.21,7,1208
1142131,868.73,46,512
1142132,72.43,17,1012
1142133,849.16,96,644
1142134,406.75,89,1399
1142135,236.11,38,834
1142136,302.14,56,81
1142137,184.98,92,243
1142138,1342.72,2,1151
1142139,136.28,7,1366
1142140,106.43,60,1426
1142141,712.28,31,1663
1142142,19.01,63,1465
1142143,228.84,64,584
1142144,303.9,21,1621
1142145,120.5,99,1235
1142146,46.46,34,368
1142147,86.99,24,577
1142148,494.47,16,546
1142149,40.82,69,716
1142150,45.86,40,1387
1142151,76.66,71,246
1142152,366.42,15,285
1142153,60.96,6,196
1142154,323.0,62,812
1142155,748.58,44,653
1142156,379.55,35,1081
1142157,105.62,62,1519
1142158,2083.48,30,1635
1142159,3792.06,14,461
1142160,118.3,16,868
1142161,17.73,42,71
1142162,373.47,34,964
1142163,769.19,2,32
1142164,12.09,88,179
1142165,421.74,17,1277
1142166,57.69,92,645
1142167,791.53,54,262
1142168,44.99,37,182
1142169,411.38,75,1146
1142170,352.68,27,987
1142171,203.18,51,723
1142172,5.8,65,377
1142173,112.95,33,875
1142174,90.03,72,187
1142175,40.35,77,1671
1142176,132.25,70,711
1142177,290.62,13,1186
1142178,627.61,86,1478
1142179,1459.55,10,1301
1142180,837.87,41,336
1142181,988.26,29,1545
1142182,285.06,54,748
1142183,820.75,1,928
1142184,16.53,37,1006
1142185,1456.17,10,1299
1142186,1577.12,26,965
1142187,367.41,95,475
1142188,108.3,22,86
1142189,886.31,79,702
1142190,2601.7,50,406
1142191,7351.82,37,903
1142192,280.82,26,986
1142193,211.36,19,1510
1142194,78.97,29,223
1142195,518.15,52,739
1142196,249.13,47,722
1142197,538.79,37,1307
1142198,147.63,64,564
1142199,398.29,1,618
1142200,628.23,31,203
1142201,271.47,70,575
1142202,276.74,75,252
1142203,1282.67,36,164
1142204,196.87,87,1515
1142205,813.62,49,244
1142206,493.62,51,78
1142207,1725.03,89,1242
1142208,764.2,46,127
1142209,729.56,79,578
1142210,1273.4,82,1307
1142211,72.89,68,583
1142212,599.01,74,682
1142213,1685.27,30,1475
1142214,50.36,23,1708
1142215,462.5,50,1283
1142216,1980.95,42,1320
1142217,91.92,18,1672
1142218,884.65,20,791
1142219,297.87,96,1198
1142220,107.82,37,668
1142221,752.58,56,1286
1142222,437.19,15,1413
1142223,899.77,59,258
1142224,203.64,74,327
1142225,188.5,12,1545
1142226,8.57,68,778
1142227,305.3,81,662
1142228,904.22,85,1266
1142229,71.22,60,540
1142230,96.62,73,1586
1142231,458.65,36,1797
1142232,578.07,46,479
1142233,678.56,23,129
1142234,243.69,40,859
1142235,119.76,41,1541
1142236,85.36,47,765
1142237,91.21,66,527
1142238,84.61,75,1437
1142239,80.04,33,439
1142240,231.35,72,1070
1142241,105.44,44,980
1142242,526.61,6,1738
1142243,54.61,27,785
1142244,475.79,11,285
1142245,170.68,33,44
1142246,406.99,33,764
1142247,315.36,48,696
1142248,465.57,31,496
1142249,140.84,51,596
1142250,200.6,15,212
1142251,736.36,56,539
1142252,160.57,52,996
1142253,45.76,4,1076
1142254,316.02,39,713
1142255,180.99,1,1504
1142256,137.81,62,320
1142257,419.14,66,1170
1142258,430.46,78,1380
1142259,1024.02,58,59
1142260,673.99,22,1411
1142261,612.29,5,474
1142262,164.1,99,1276
1142263,72.16,60,361
1142264,120.44,58,678
1142265,46.93,34,662
1142266,236.16,78,507
1142267,29.27,24,1420
1142268,1119.64,54,280
1142269,429.35,20,1338
1142270,428.78,5,1079
1142271,3352.54,19,571
1142272,156.96,18,461
1142273,48.4,27,552
1142274,632.17,32,758
1142275,182.21,38,452
1142276,51.35,88,353
1142277,1514.6,33,556
1142278,879.45,43,669
1142279,1277.66,58,377
1142280,135.73,69,872
1142281,140.79,57,561
1142282,889.45,41,874
1142283,125.05,56,829
1142284,172.73,31,995
1142285,459.83,73,242
1142286,1806.97,82,273
1142287,14.18,60,477
1142288,159.65,27,979
1142289,75.29,51,1697
1142290,753.08,32,808
1142291,51.72,75,251
1142292,428.65,27,65
1142293,20.58,53,965
1142294,635.93,68,694
1142295,710.76,96,1656
1142296,267.53,12,502
1142297,30.56,57,576
1142298,298.68,72,1253
1142299,298.76,10,740
1142300,273.04,91,536
1142301,522.46,92,694
1142302,34.12,99,424
1142303,762.21,7,1635
1142304,970.74,40,1431
1142305,17.28,58,1502
1142306,32.17,18,1419
1142307,240.85,32,313
1142308,49.18,15,885
1142309,439.31,58,1613
1142310,498.36,46,38
1142311,546.82,37,170
1142312,26.53,53,1271
1142313,113.57,57,1667
1142314,226.71,24,1618
1142315,48.53,25,293
1142316,103.22,82,330
1142317,312.08,64,267
1142318,202.43,60,1609
1142319,526.34,34,849
1142320,25.99,9,954
1142321,290.86,42,472
1142322,192.05,56,166
1142323,215.77,28,1242
1142324,174.11,67,658
1142325,110.32,77,1181
1142326,168.42,53,1106
1142327,152.41,89,743
1142328,78.41,17,965
1142329,265.99,7,1029
1142330,367.85,22,209
1142331,31.87,83,1252
1142332,287.07,56,1054
1142333,88.17,90,1239
1142334,102.67,92,263
1142335,888.7,2,538
1142336,13.99,59,746
1142337,179.97,39,514
1142338,1023.48,68,1585
1142339,110.0,8,1649
1142340,663.5,38,937
1142341,312.9,83,719
1142342,25.06,2,1030
1142343,468.0,38,117
1142344,140.84,96,1373
1142345,205.28,17,261
1142346,188.23,66,1572
1142347,292.08,71,1344
1142348,2087.7,91,1744
1142349,231.56,25,1105
1142350,141.05,10,262
1142351,184.43,21,333
1142352,58.66,75,365
1142353,56.41,12,718
1142354,461.99,46,1537
1142355,45.23,33,708
1142356,133.53,31,1615
1142357,73.14,65,1677
1142358,168.54,31,633
1142359,42.29,64,1134
1142360,308.98,37,1433
1142361,456.21,21,943
1142362,655.92,84,498
1142363,262.87,70,684
1142364,281.54,43,1529
1142365,133.2,84,647
1142366,229.0,67,1769
1142367,276.86,91,942
1142368,917.21,16,1403
1142369,249.0,76,1796
1142370,12.17,10,1377
1142371,170.42,91,347
1142372,532.17,68,281
1142373,69.84,2,1096
1142374,131.34,45,1156
1142375,80.78,36,96
1142376,139.71,35,191
1142377,388.59,35,797
1142378,230.8,79,700
1142379,435.53,96,1490
1142380,542.55,25,894
1142381,1651.07,36,439
1142382,560.71,39,644
1142383,643.59,98,885
1142384,67.02,70,724
1142385,149.92,36,1635
1142386,211.89,62,481
1142387,383.36,65,1184
1142388,1357.86,45,877
1142389,618.53,76,1753
1142390,124.61,56,1224
1142391,494.25,70,987
1142392,492.18,62,333
1142393,352.68,22,706
1142394,99.54,56,201
1142395,61.32,87,1795
1142396,222.96,35,1084
1142397,271.84,72,220
1142398,276.37,18,775
1142399,1140.58,31,738
1142400,138.89,68,715
1142401,902.8,92,161
1142402,310.45,13,1048
1142403,83.95,62,1269
1142404,80.27,51,1267
1142405,49.35,52,1431
1142406,157.12,15,161
1142407,55.81,60,163
1142408,491.02,33,747
1142409,99.49,59,1231
1142410,149.25,84,1254
1142411,177.84,6,851
1142412,448.91,63,789
1142413,183.53,7,957
1142414,49.48,4,1268
1142415,164.99,74,1574
1142416,159.94,32,221
1142417,32.79,68,1335
1142418,416.93,46,1310
1142419,187.39,11,1137
1142420,1590.72,42,1702
1142421,100.18,98,1498
1142422,12.11,91,248
1142423,241.04,46,293
1142424,87.14,6,1747
1142425,110.49,73,1360
1142426,283.32,78,1192
1142427,18.07,70,1175
1142428,760.49,80,120
1142429,69.9,88,1406
1142430,265.06,3,1503
1142431,136.4,11,597
1142432,561.86,61,813
1142433,351.92,31,223
1142434,34.16,41,346
1142435,91.91,8,519
1142436,600.78,79,1255
1142437,380.88,81,1159
1142438,343.97,66,1219
1142439,1016.02,86,155
1142440,113.97,73,462
1142441,385.29,16,838
1142442,245.46,51,1111
1142443,143.84,86,1580
1142444,319.83,50,517
1142445,216.36,8,1245
1142446,27.09,16,57
1142447,1706.65,85,436
1142448,150.17,81,409
1142449,691.89,51,325
1142450,30.56,4,541
1142451,154.09,32,618
1142452,197.87,21,179
1142453,251.12,76,703
1142454,514.58,44,1172
1142455,125.52,89,1502
1142456,360.34,76,1269
1142457,651.14,37,982
1142458,308.18,91,1072
1142459,355.84,95,355
1142460,322.64,91,1294
1142461,285.5,55,1067
1142462,254.69,75,685
1142463,18.29,97,1169
1142464,945.73,45,74
1142465,89.98,26,1501
1142466,766.02,37,109
1142467,203.78,8,1559
1142468,583.43,38,148
1142469,874.05,94,1322
1142470,82.42,26,866
1142471,201.89,82,513
1142472,223.91,35,1557
1142473,89.46,7,884
1142474,205.39,34,244
1142475,209.94,56,825
1142476,272.77,2,138
1142477,915.55,27,1609
1142478,823.0,97,288
1142479,1132.94,18,1717
1142480,58.35,16,444
1142481,66.61,88,89
1142482,107.36,45,552
1142483,700.37,44,924
1142484,125.41,5,1079
1142485,209.67,81,746
1142486,364.77,96,519
1142487,22.97,8,362
1142488,174.45,55,108
1142489,186.47,38,1795
1142490,202.1,63,260
1142491,778.66,2,896
1142492,26.96,57,1641
1142493,72.14,29,515
1142494,272.65,35,414
1142495,487.35,13,1185
1142496,1155.81,87,1517
1142497,876.53,75,282
1142498,152.94,91,656
1142499,42.15,13,852
1142500,259.08,36,283
1142501,229.09,56,314
1142502,656.29,55,915
1142503,806.26,32,771
1142504,156.46,4,207
1142505,81.54,89,852
1142506,789.89,45,932
1142507,104.26,44,1497
1142508,82.48,55,89
1142509,59.86,48,245
1142510,59.45,19,367
1142511,4876.58,38,1378
1142512,267.74,71,1683
1142513,149.05,39,1440
1142514,35.62,56,634
1142515,132.37,27,1673
1142516,2443.35,87,1120
1142517,111.87,50,693
1142518,276.21,22,1617
1142519,150.15,61,665
1142520,1131.2,77,1520
1142521,186.84,18,1355
1142522,977.56,20,606
1142523,76.05,98,893
1142524,326.13,75,781
1142525,21.45,91,274
1142526,272.55,56,1164
1142527,371.79,97,385
1142528,190.76,49,1622
1142529,950.1,33,391
1142530,151.26,86,1356
1142531,459.09,81,658
1142532,526.65,28,831
1142533,67.86,36,1671
1142534,1321.84,38,77
1142535,426.05,38,1179
1142536,236.77,18,1518
1142537,516.7,60,993
1142538,61.26,98,1760
1142539,107.0,28,1012
1142540,449.32,51,1324
1142541,61.59,38,532
1142542,241.34,64,1460
1142543,4923.13,56,216
1142544,791.59,59,203
1142545,246.49,1,518
1142546,53.56,51,835
1142547,574.89,54,1742
1142548,283.01,78,252
1142549,599.27,39,1344
1142550,282.14,57,1324
1142551,363.74,57,351
1142552,230.2,91,1494
1142553,1737.86,30,1143
1142554,303.86,73,1370
1142555,339.22,55,1351
1142556,173.46,89,745
1142557,45.18,56,40
1142558,1665.86,88,860
1142559,153.45,71,1189
1142560,491.06,96,517
1142561,1035.21,65,1701
1142562,206.31,57,447
1142563,1502.71,96,1574
1142564,114.99,7,802
1142565,23.52,30,1104
1142566,98.02,59,1186
1142567,368.45,24,749
1142568,272.5,35,337
1142569,451.04,86,423
1142570,137.99,70,1212
1142571,13.95,74,1318
1142572,321.17,7,80
1142573,379.85,53,258
1142574,366.89,54,499
1142575,168.35,67,1126
1142576,294.57,54,679
1142577,260.9,63,675
1142578,262.66,50,1070
1142579,566.93,96,1190
1142580,38.8,33,1619
1142581,178.13,98,655
1142582,445.12,10,528
1142583,97.47,33,64
1142584,203.82,44,1514
1142585,48.15,75,230
1142586,32.22,90,1066
1142587,25.07,37,731
1142588,281.95,55,934
1142589,115.23,22,1573
1142590,299.96,13,1546
1142591,1266.91,89,732
1142592,168.86,5,1662
1142593,398.42,62,736
1142594,49.32,16,534
1142595,63.08,44,566
1142596,14.18,42,1626
1142597,42.35,18,607
1142598,88.32,25,1263
1142599,150.66,54,1520
1142600,110.01,58,388
1142601,166.18,75,1102
1142602,369.3,60,1015
1142603,94.63,68,629
1142604,192.03,27,1005
1142605,302.16,59,166
1142606,110.51,63,814
1142607,148.98,57,427
1142608,393.23,11,972
1142609,1825.09,33,48
1142610,504.26,73,1763
1142611,56.52,45,550
1142612,95.96,16,1121
1142613,62.58,56,1553
1142614,404.45,76,794
1142615,640.13,63,1026
1142616,29.39,55,994
1142617,224.54,88,1071
1142618,124.21,53,1464
1142619,122.55,42,49
1142620,175.25,51,1303
1142621,168.35,35,420
1142622,96.87,45,134
1142623,376.62,14,209
1142624,95.17,12,582
1142625,160.85,62,690
1142626,139.99,27,471
1142627,1115.25,31,695
1142628,153.76,14,966
1142629,2623.32,37,1718
1142630,488.2,61,1684
1142631,36.74,25,419
1142632,66.94,15,1118
1142633,96.72,25,432
1142634,1386.19,34,193
1142635,939.75,77,345
1142636,2194.21,3,78
1142637,250.0,75,849
1142638,154.63,55,1702
1142639,76.55,36,877
1142640,765.2,67,863
1142641,64.61,51,1675
1142642,351.57,84,570
1142643,153.55,19,1266
1142644,674.22,23,986
1142645,194.39,8,1523
1142646,569.92,51,745
1142647,225.2,53,794
1142648,197.23,7,631
1142649,492.4,88,868
1142650,1184.48,72,1144
1142651,524.76,88,320
1142652,882.03,47,189
1142653,45.78,24,454
1142654,570.02,32,183
1142655,500.97,25,910
1142656,299.46,35,210
1142657,111.23,85,1383
1142658,425.96,73,1303
1142659,1216.93,76,687
1142660,206.02,53,762
1142661,171.85,63,877
1142662,118.53,32,1778
1142663,4744.83,57,933
1142664,282.74,67,1070
1142665,77.87,74,312
1142666,144.85,25,1131
1142667,102.55,76,813
1142668,143.79,34,1355
1142669,561.75,80,1693
1142670,2955.95,33,1088
1142671,227.81,85,1559
1142672,55.82,45,1300
1142673,34.16,9,662
1142674,458.13,95,1548
1142675,381.29,39,34
1142676,162.41,6,1549
1142677,100.09,11,257
1142678,31.47,86,1185
1142679,241.26,92,1260
1142680,278.44,58,1602
1142681,39.18,56,1097
1142682,66.03,99,544
1142683,523.17,29,1494
1142684,55.34,29,602
1142685,93.75,55,948
1142686,527.64,47,284
1142687,1781.82,66,1216
1142688,445.6,76,1130
1142689,527.81,13,959
1142690,282.04,67,462
1142691,72.69,65,1442
1142692,303.08,1,151
1142693,312.71,54,923
1142694,1439.35,6,1257
1142695,139.31,32,1044
1142696,385.94,90,1687
1142697,616.22,92,1023
1142698,176.12,65,620
1142699,78.14,30,503
1142700,327.41,48,1710
1142701,259.19,42,1068
1142702,127.11,78,1549
1142703,129.02,19,67
1142704,2430.94,38,905
1142705,90.31,45,632
1142706,240.22,66,350
1142707,1123.01,44,283
1142708,60.21,32,1175
1142709,45.09,41,117
1142710,139.49,88,1412
1142711,61.98,16,1647
1142712,233.72,69,1010
1142713,1774.79,64,657
1142714,30.51,85,727
1142715,336.62,13,164
1142716,188.7,19,1215
1142717,129.31,5,815
1142718,202.26,21,1774
1142719,297.75,1,910
1142720,183.55,57,420
1142721,626.93,59,827
1142722,103.71,80,973
1142723,513.77,20,687
1142724,123.36,82,246
1142725,169.35,3,1528
1142726,2187.51,25,170
1142727,179.5,93,87
1142728,141.35,81,232
1142729,258.46,28,31
1142730,1138.64,91,360
1142731,2858.56,16,204
1142732,408.29,58,1548
1142733,876.7,34,716
1142734,1525.89,99,1415
1142735,123.95,50,451
1142736,713.64,7,112
1142737,950.55,14,1723
1142738,347.14,35,601
1142739,360.62,84,505
1142740,648.22,66,334
1142741,338.31,5,1044
1142742,71.95,94,1650
1142743,116.76,81,1630
1142744,210.18,9,1151
1142745,1223.19,17,1669
1142746,280.53,18,1254
1142747,35.17,7,354
1142748,254.25,39,110
1142749,33.41,49,1011
1142750,121.98,8,464
1142751,38.14,56,334
1142752,259.27,39,1157
1142753,806.17,72,926
1142754,92.81,9,140
1142755,110.13,89,1419
1142756,848.69,76,1263
1142757,201.91,66,296
1142758,122.33,96,1595
1142759,515.84,47,1250
1142760,338.27,27,1055
1142761,101.11,40,439
1142762,464.99,33,673
1142763,22.17,78,431
1142764,232.02,22,501
1142765,144.58,51,896
1142766,94.65,55,1380
1142767,49.58,34,599
1142768,354.8,94,132
1142769,1048.16,21,371
1142770,151.24,68,71
1142771,70.35,14,170
1142772,133.87,87,639
1142773,1029.47,75,1745
1142774,94.09,32,964
1142775,660.51,88,1101
1142776,40.35,92,510
1142777,141.78,97,1577
1142778,410.01,78,759
1142779,175.41,16,42
1142780,1010.31,71,1214
1142781,503.15,53,1687
1142782,363.94,33,1668
1142783,194.73,31,659
1142784,503.25,2,385
1142785,252.9,27,136
1142786,339.67,42,1343
1142787,142.01,64,196
1142788,1359.33,95,353
1142789,1031.32,84,1038
1142790,59.28,55,1012
1142791,49.83,50,1312
1142792,119.45,25,1783
1142793,548.36,85,654
1142794,20.16,45,638
1142795,247.79,52,1442
1142796,123.01,8,1580
1142797,34.88,31,1579
1142798,166.8,97,797
1142799,283.53,81,663
1142800,123.68,47,1639
1142801,1071.81,12,1390
1142802,226.51,32,1313
1142803,254.55,59,1619
1142804,664.64,45,763
1142805,83.88,86,499
1142806,121.55,58,916
1142807,218.7,83,1540
1142808,111.29,22,1152
1142809,41.0,39,1078
1142810,236.44,92,1413
1142811,288.19,23,1525
1142812,182.74,20,722
1142813,832.13,75,682
1142814,285.56,98,1542
1142815,605.91,58,1332
1142816,336.16,17,861
1142817,681.95,88,1675
1142818,2214.53,62,1745
1142819,298.64,37,314
1142820,704.57,99,820
1142821,377.27,95,1333
1142822,820.31,7,935
1142823,525.33,81,903
1142824,112.85,72,288
1142825,298.54,64,1390
1142826,150.77,19,883
1142827,339.78,16,1768
1142828,755.26,87,193
1142829,224.2,42,1638
1142830,340.1,19,1272
1142831,2754.48,9,806
1142832,287.95,71,894
1142833,149.15,26,781
1142834,49.01,40,543
1142835,871.1,40,1378
1142836,327.97,54,804
1142837,1115.71,4,854
1142838,364.93,54,1564
1142839,1282.78,83,1336
1142840,438.55,32,581
1142841,123.97,24,1432
1142842,329.65,64,892
1142843,424.97,70,546
1142844,887.53,43,561
1142845,264.53,61,142
1142846,37.23,42,1499
1142847,154.28,96,382
1142848,406.66,4,1387
1142849,357.52,51,176
1142850,275.34,81,581
1142851,340.09,86,1689
1142852,256.18,80,505
1142853,171.82,57,1346
1142854,797.31,63,520
1142855,372.73,91,1495
1142856,137.41,2,1215
1142857,565.19,71,140
1142858,492.55,81,731
1142859,348.31,13,951
1142860,34.21,5,1593
1142861,147.16,37,894
1142862,131.65,26,910
1142863,40.94,7,764
1142864,30.48,2,1695
1142865,156.13,65,140
1142866,394.74,72,267
1142867,227.44,84,366
1142868,706.05,90,278
1142869,1345.22,6,56
1142870,57.58,22,853
1142871,979.43,19,562
1142872,163.81,60,875
1142873,136.9,31,536
1142874,562.07,52,1324
1142875,1142.74,13,322
1142876,50.46,68,563
1142877,428.65,63,52
1142878,468.59,9,394
1142879,366.75,69,1689
1142880,241.45,86,421
1142881,400.7,31,396
1142882,93.83,37,35
1142883,189.03,79,795
1142884,237.41,15,1235
1142885,478.94,33,154
1142886,233.18,85,1433
1142887,146.51,42,1765
1142888,318.43,75,188
1142889,2963.06,27,49
1142890,191.79,69,1186
1142891,34.76,7,837
1142892,141.1,72,435
1142893,108.43,56,379
1142894,363.57,26,224
1142895,79.98,14,1047
1142896,449.88,84,1111
1142897,81.83,84,561
1142898,233.31,36,1762
1142899,445.23,36,1352
1142900,550.76,78,1583
1142901,80.92,7,1091
1142902,121.4,15,1632
1142903,105.61,58,956
1142904,562.88,68,1155
1142905,65.66,21,1640
1142906,116.22,77,202
1142907,179.22,20,1631
1142908,27.4,65,211
1142909,483.58,86,129
