order_id,customer_id,order_date,order_amount,payment_status
54643,1211,2025-03-10,117.48,Paid
54644,1280,2025-02-19,272.87,Processing
54645,1375,2025-01-25,109.92,Paid
54646,1500,2025-02-11,142.69,Processing
54647,1389,2025-01-07,20.41,Paid
54648,1815,2025-03-20,88.29,Paid
54649,1434,2025-01-03,42.41,Processing
54650,1294,2025-03-14,195.53,Paid
54651,1466,2025-02-10,117.81,Paid
54652,1299,2025-02-14,73.88,Paid
54653,1769,2025-03-27,114.62,Paid
54654,1343,2025-02-25,55.29,Paid
54655,1581,2025-02-15,408.71,Paid
54656,1256,2025-01-22,28.32,Paid
54657,1198,2025-01-18,320.84,Paid
54658,2002,2025-03-02,127.42,Paid
54659,1447,2025-01-14,164.72,Paid
54660,1838,2025-02-04,74.06,Paid
54661,1411,2025-03-08,530.32,Paid
54662,1499,2025-03-14,69.66,Paid
54663,1320,2025-03-27,153.33,Paid
54664,1313,2025-01-09,773.48,Paid
54665,1698,2025-03-26,339.41,Paid
54666,1533,2025-03-24,135.29,Paid
54667,1579,2025-01-25,716.5,Processing
54668,1322,2025-03-25,201.28,Paid
54669,2006,2025-03-19,55.11,Paid
54670,1442,2025-02-09,98.03,Paid
54671,1128,2025-03-04,81.08,Paid
54672,1834,2025-01-04,83.24,Paid
54673,1373,2025-03-19,234.35,Paid
54674,1064,2025-02-16,151.66,Paid
54675,1629,2025-03-22,25.83,Paid
54676,1686,2025-01-10,334.88,Paid
54677,1681,2025-01-16,72.82,Processing
54678,1006,2025-02-06,895.16,Paid
54679,1259,2025-03-14,482.49,Paid
54680,1355,2025-03-12,443.34,Paid
54681,1486,2025-02-05,270.0,Paid
54682,1804,2025-01-20,57.39,Paid
54683,1173,2025-02-23,134.1,Refunded
54684,1657,2025-02-15,58.1,Paid
54685,1563,2025-02-01,65.1,Paid
54686,1444,2025-01-24,161.61,Paid
54687,1287,2025-03-09,26.25,Paid
54688,1848,2025-03-26,543.3,Paid
54689,1230,2025-03-22,396.39,Paid
54690,1712,2025-02-16,91.89,Paid
54691,1364,2025-01-18,128.67,Paid
54692,1796,2025-02-10,114.14,Paid
54693,1222,2025-03-25,340.81,Processing
54694,1709,2025-03-15,195.0,Processing
54695,2010,2025-01-07,68.88,Paid
54696,1486,2025-03-24,108.82,Paid
54697,1751,2025-02-03,104.05,Processing
54698,1846,2025-01-23,500.36,Paid
54699,1253,2025-02-25,48.91,Paid
54700,1478,2025-02-27,34.08,Paid
54701,1797,2025-01-03,338.82,Paid
54702,1730,2025-03-02,360.5,Paid
54703,1710,2025-03-19,328.05,Paid
54704,1718,2025-01-05,127.3,Refunded
54705,1672,2025-01-17,181.71,Paid
54706,1511,2025-02-09,144.3,Paid
54707,1298,2025-02-06,30.8,Refunded
54708,1814,2025-02-11,155.89,Paid
54709,1263,2025-02-23,22.06,Paid
54710,1273,2025-03-16,78.95,Paid
54711,1384,2025-01-22,423.88,Paid
54712,1698,2025-03-24,74.37,Paid
54713,1450,2025-01-18,441.58,Paid
54714,1255,2025-01-15,63.18,Paid
54715,1606,2025-01-01,76.65,Paid
54716,1339,2025-02-18,168.49,Paid
54717,1426,2025-02-16,235.09,Paid
54718,1584,2025-01-27,124.39,Paid
54719,1700,2025-02-19,340.71,Paid
54720,1372,2025-02-25,26.16,Paid
54721,1087,2025-02-24,403.03,Paid
54722,1132,2025-02-22,52.78,Paid
54723,1527,2025-03-05,343.43,Paid
54724,1276,2025-03-04,96.84,Paid
54725,1424,2025-02-24,288.25,Refunded
54726,1229,2025-01-07,187.06,Paid
54727,1606,2025-02-13,49.03,Paid
54728,1701,2025-01-04,395.24,Paid
54729,1427,2025-02-20,62.26,Paid
54730,1695,2025-01-21,61.98,Processing
54731,1558,2025-03-05,272.45,Paid
54732,1591,2025-03-15,36.79,Processing
54733,1649,2025-03-27,57.66,Paid
54734,1396,2025-01-23,125.08,Paid
54735,1619,2025-01-15,286.22,Paid
54736,1615,2025-03-19,43.93,Paid
54737,1521,2025-02-21,139.0,Paid
54738,1567,2025-01-12,206.32,Paid
54739,1079,2025-01-23,315.56,Paid
54740,1435,2025-01-27,431.32,Paid
54741,1678,2025-03-11,250.32,Paid
54742,1107,2025-02-01,178.69,Paid
54743,1538,2025-01-26,105.27,Paid
54744,1070,2025-01-14,37.84,Paid
54745,1386,2025-01-02,205.55,Paid
54746,1112,2025-02-07,758.75,Paid
54747,1530,2025-01-24,220.2,Paid
54748,1331,2025-03-04,22.53,Paid
54749,1097,2025-02-19,122.85,Refunded
54750,1293,2025-02-05,163.04,Processing
54751,1147,2025-01-24,195.52,Paid
54752,1445,2025-01-12,210.8,Paid
54753,1663,2025-02-19,142.5,Refunded
54754,1717,2025-01-10,57.92,Paid
54755,1603,2025-03-10,447.62,Paid
54756,1094,2025-02-08,198.94,Processing
54757,1673,2025-01-20,60.54,Paid
54758,1139,2025-02-12,78.36,Paid
54759,1214,2025-02-07,402.52,Paid
54760,1663,2025-01-10,347.7,Paid
54761,1768,2025-02-27,97.92,Paid
54762,1090,2025-02-06,25.86,Paid
54763,1524,2025-02-14,27.46,Paid
54764,1439,2025-02-27,70.09,Refunded
54765,1291,2025-02-26,168.78,Paid
54766,1788,2025-02-16,151.63,Paid
54767,1825,2025-02-08,170.7,Paid
54768,1181,2025-01-13,209.5,Paid
54769,1621,2025-01-20,22.88,Paid
54770,1368,2025-01-19,36.65,Paid
54771,1153,2025-01-07,86.82,Paid
54772,1070,2025-01-27,45.24,Paid
54773,1218,2025-01-14,31.75,Paid
54774,1313,2025-01-13,173.65,Paid
54775,1121,2025-01-02,273.38,Paid
54776,1445,2025-03-14,229.53,Paid
54777,1291,2025-01-05,274.77,Refunded
54778,1768,2025-03-19,184.43,Paid
54779,1140,2025-02-24,219.4,Paid
54780,1635,2025-02-15,67.57,Processing
54781,1693,2025-01-05,764.45,Paid
54782,1683,2025-01-21,50.35,Processing
54783,1310,2025-02-18,56.21,Paid
54784,1279,2025-03-24,71.15,Paid
54785,1552,2025-01-27,575.34,Paid
54786,1337,2025-02-26,687.08,Paid
54787,1003,2025-02-04,257.63,Paid
54788,1236,2025-02-20,168.76,Paid
54789,1740,2025-02-17,130.11,Paid
54790,1178,2025-02-07,549.12,Paid
54791,1656,2025-01-01,198.42,Paid
54792,1576,2025-02-04,454.33,Paid
54793,1111,2025-03-20,77.09,Processing
54794,1514,2025-01-20,80.92,Paid
54795,1030,2025-01-06,309.37,Paid
54796,1337,2025-03-06,44.35,Processing
54797,1738,2025-01-23,457.62,Paid
54798,1531,2025-03-24,126.23,Paid
54799,1699,2025-01-04,411.39,Paid
54800,1523,2025-01-06,81.6,Processing
54801,1728,2025-01-13,208.8,Paid
54802,1122,2025-03-04,118.92,Paid
54803,1145,2025-02-13,167.85,Paid
54804,1731,2025-03-05,125.29,Processing
54805,1743,2025-01-25,532.21,Paid
54806,1694,2025-02-03,196.7,Paid
54807,1268,2025-03-25,63.42,Paid
54808,1490,2025-03-13,380.65,Paid
54809,1253,2025-03-12,72.23,Paid
54810,1827,2025-02-26,89.69,Refunded
54811,1276,2025-03-17,36.16,Paid
54812,1752,2025-01-01,365.34,Processing
54813,1180,2025-02-09,70.55,Paid
54814,1234,2025-01-20,64.95,Paid
54815,1249,2025-01-09,399.35,Paid
54816,1639,2025-02-19,265.62,Paid
54817,1765,2025-03-16,42.81,Paid
54818,1614,2025-01-13,240.01,Refunded
54819,1369,2025-03-10,386.33,Refunded
54820,1828,2025-02-18,32.26,Paid
54821,1039,2025-02-06,281.63,Paid
54822,1363,2025-02-06,138.92,Paid
54823,1626,2025-02-22,185.94,Refunded
54824,1690,2025-01-14,121.84,Paid
54825,1258,2025-01-07,199.5,Paid
54826,1785,2025-01-15,25.2,Paid
54827,1430,2025-01-27,235.77,Paid
54828,1379,2025-01-25,25.09,Paid
54829,1299,2025-03-18,111.13,Paid
54830,1398,2025-02-22,44.55,Paid
54831,1077,2025-02-04,280.23,Refunded
54832,1381,2025-02-25,76.46,Paid
54833,1607,2025-02-13,110.8,Paid
54834,1590,2025-03-02,103.99,Paid
54835,1393,2025-02-02,242.09,Paid
54836,1155,2025-02-21,118.42,Paid
54837,1536,2025-01-12,253.35,Paid
54838,1419,2025-03-01,31.45,Paid
54839,1198,2025-02-27,51.9,Paid
54840,1227,2025-03-22,140.29,Paid
54841,1745,2025-02-16,460.87,Paid
54842,1402,2025-02-16,31.65,Paid
54843,1090,2025-02-13,26.61,Paid
54844,1823,2025-03-10,45.54,Paid
54845,1506,2025-01-08,173.73,Paid
54846,1338,2025-02-05,96.37,Paid
54847,1119,2025-02-06,281.92,Paid
54848,1601,2025-02-17,31.2,Paid
54849,1817,2025-02-17,52.8,Paid
54850,1252,2025-01-23,73.51,Paid
54851,1228,2025-01-17,167.82,Paid
54852,1148,2025-01-13,193.36,Processing
54853,1101,2025-03-22,39.89,Paid
54854,1463,2025-03-07,451.84,Paid
54855,1508,2025-02-21,82.56,Paid
54856,1166,2025-02-14,207.33,Paid
54857,1440,2025-03-09,131.42,Paid
54858,2047,2025-03-21,57.8,Paid
54859,1166,2025-02-10,300.84,Paid
54860,1468,2025-02-23,275.76,Paid
54861,1578,2025-03-01,95.65,Paid
54862,1819,2025-03-25,153.23,Paid
54863,1553,2025-01-07,64.73,Paid
54864,1393,2025-03-04,195.61,Processing
54865,1212,2025-01-03,75.45,Paid
54866,1406,2025-03-04,298.76,Processing
54867,1377,2025-03-02,56.77,Paid
54868,1536,2025-02-05,22.24,Paid
54869,1255,2025-03-21,66.9,Paid
54870,1054,2025-03-02,51.8,Paid
54871,1682,2025-03-15,126.48,Paid
54872,1761,2025-03-22,54.17,Paid
54873,1763,2025-02-20,236.07,Paid
54874,1640,2025-02-01,61.44,Paid
54875,1504,2025-03-14,204.12,Paid
54876,1022,2025-01-26,149.58,Paid
54877,1620,2025-03-22,663.01,Paid
54878,1739,2025-02-01,1403.02,Paid
54879,1452,2025-01-09,325.49,Paid
54880,2033,2025-01-14,234.06,Paid
54881,1437,2025-01-13,93.28,Paid
54882,1172,2025-03-06,229.92,Paid
54883,1106,2025-03-02,490.86,Paid
54884,1271,2025-02-08,23.55,Paid
54885,1653,2025-02-25,135.8,Paid
54886,1371,2025-03-18,56.88,Paid
54887,1505,2025-02-22,142.42,Paid
54888,1367,2025-03-06,114.23,Paid
54889,1647,2025-03-03,148.62,Paid
54890,1007,2025-01-24,140.1,Paid
54891,1747,2025-02-02,503.23,Paid
54892,1069,2025-03-16,140.51,Paid
54893,1046,2025-03-16,300.85,Refunded
54894,1642,2025-01-02,77.81,Paid
54895,1083,2025-03-18,106.46,Paid
54896,1104,2025-02-18,115.35,Paid
54897,1559,2025-03-02,69.01,Paid
54898,1105,2025-03-09,91.65,Processing
54899,1589,2025-01-04,156.89,Processing
54900,1052,2025-02-05,150.19,Paid
54901,1473,2025-01-07,171.77,Refunded
54902,1778,2025-03-27,85.04,Paid
54903,1068,2025-03-27,76.93,Paid
54904,1602,2025-03-20,161.86,Processing
54905,1586,2025-03-04,41.38,Paid
54906,1043,2025-02-14,63.76,Refunded
54907,1819,2025-02-06,26.46,Paid
54908,1792,2025-01-16,31.31,Paid
54909,1794,2025-02-01,61.83,Refunded
54910,1165,2025-01-01,22.96,Paid
54911,1338,2025-03-21,62.24,Paid
54912,1484,2025-01-25,179.62,Paid
54913,1235,2025-03-10,29.46,Paid
54914,1144,2025-02-12,106.1,Processing
54915,1032,2025-01-01,386.46,Paid
54916,1438,2025-02-26,255.02,Paid
54917,1673,2025-02-18,74.67,Paid
54918,1228,2025-01-09,408.15,Processing
54919,1751,2025-01-02,79.99,Paid
54920,1791,2025-03-02,31.29,Paid
54921,1667,2025-02-23,788.8,Paid
54922,1098,2025-02-19,326.06,Paid
54923,1345,2025-03-19,114.09,Paid
54924,1364,2025-02-16,184.66,Paid
54925,1833,2025-02-11,186.86,Paid
54926,1091,2025-01-27,52.44,Paid
54927,1849,2025-03-24,53.48,Paid
54928,1503,2025-02-25,115.11,Refunded
54929,1206,2025-03-21,383.84,Paid
54930,1269,2025-02-04,21.51,Paid
54931,1840,2025-01-12,248.84,Paid
54932,1134,2025-02-27,28.89,Processing
54933,1010,2025-02-05,117.58,Paid
54934,1351,2025-01-05,172.36,Paid
54935,1537,2025-03-05,194.12,Paid
54936,1029,2025-01-18,29.04,Processing
54937,1315,2025-01-06,101.35,Paid
54938,1302,2025-01-18,151.5,Paid
54939,1154,2025-02-15,30.25,Paid
54940,1519,2025-03-24,41.77,Paid
54941,1820,2025-02-11,183.44,Paid
54942,1516,2025-02-27,130.61,Paid
54943,1188,2025-03-25,46.48,Paid
54944,1779,2025-01-27,134.93,Paid
54945,1072,2025-03-20,385.75,Paid
54946,1558,2025-03-16,22.36,Processing
54947,1683,2025-03-12,174.35,Paid
54948,1163,2025-01-15,31.48,Paid
54949,1698,2025-02-08,20.97,Paid
54950,1184,2025-03-17,44.49,Paid
54951,1027,2025-01-21,102.46,Paid
54952,1660,2025-03-08,263.18,Paid
54953,1612,2025-02-10,69.65,Paid
54954,1515,2025-03-19,167.39,Paid
54955,1755,2025-03-04,99.44,Paid
54956,1058,2025-02-23,60.05,Paid
54957,1531,2025-03-04,128.31,Paid
54958,1333,2025-01-20,259.53,Paid
54959,1678,2025-01-20,288.01,Paid
54960,1515,2025-01-21,301.13,Paid
54961,1114,2025-01-23,82.0,Paid
54962,1079,2025-01-16,256.59,Paid
54963,1357,2025-01-17,55.77,Paid
54964,1276,2025-03-06,221.16,Paid
54965,1798,2025-03-20,464.59,Paid
54966,1831,2025-03-04,22.08,Paid
54967,1496,2025-01-22,107.07,Paid
54968,1442,2025-01-13,176.52,Paid
54969,1848,2025-02-02,201.49,Paid
54970,1094,2025-03-10,49.05,Paid
54971,1163,2025-03-19,557.32,Paid
54972,1167,2025-01-24,163.28,Paid
54973,1014,2025-01-26,46.93,Paid
54974,1225,2025-02-27,23.11,Paid
54975,1821,2025-03-11,249.36,Paid
54976,1839,2025-02-07,32.46,Paid
54977,1296,2025-02-24,42.81,Paid
54978,1836,2025-01-14,148.29,Processing
54979,1058,2025-03-13,158.76,Paid
54980,1565,2025-02-17,194.18,Paid
54981,1703,2025-01-03,95.01,Paid
54982,1389,2025-02-15,243.02,Paid
54983,2033,2025-02-26,569.53,Paid
54984,1424,2025-02-09,67.43,Paid
54985,1433,2025-01-11,202.12,Refunded
54986,1018,2025-02-02,415.64,Paid
54987,1129,2025-01-18,193.89,Paid
54988,1390,2025-03-22,191.44,Paid
54989,1642,2025-02-05,58.0,Paid
54990,1296,2025-02-12,134.9,Paid
54991,1298,2025-03-11,144.01,Paid
54992,1606,2025-03-19,200.66,Paid
54993,1120,2025-01-06,882.7,Refunded
54994,1493,2025-01-23,25.13,Paid
54995,1796,2025-02-24,30.12,Paid
54996,1331,2025-01-14,32.17,Paid
54997,2023,2025-03-12,223.79,Paid
54998,1728,2025-03-26,41.99,Paid
54999,1367,2025-02-11,166.11,Paid
55000,1224,2025-01-11,78.88,Paid
